SEQN,RIAGENDR,RIDAGEYR,RIDRETH1,DMDEDUC2,DMDEDUC3,INDFMPIR,SDMVPSU,SDMVSTRA,SDDSRVYR
36290,2,31,4,5,NA,4.18,1,52,4
36291,1,72,4,3,NA,1.99,1,52,4
36292,1,46,1,1,NA,2.07,1,56,4
36293,1,55,1,1,NA,5,2,57,4
36294,1,45,3,5,NA,5,1,44,4
36295,1,15,1,NA,9,4.27,2,55,4
36296,2,51,4,5,NA,0.63,1,44,4
36297,2,31,1,2,NA,2.49,1,55,4
36298,1,72,3,5,NA,4.55,2,52,4
36299,1,14,3,NA,8,0.6,2,44,4
36300,1,2,3,NA,NA,4.16,1,44,4
36301,2,22,1,2,NA,1.68,1,54,4
36302,2,26,1,1,NA,1,2,49,4
36303,2,28,1,1,NA,NA,1,54,4
36304,2,16,4,NA,10,2.3,2,54,4
36305,2,12,4,NA,5,0.75,1,47,4
36306,1,12,4,NA,4,0.94,2,51,4
36307,2,40,4,4,NA,1.2,2,44,4
36308,2,17,1,NA,66,NA,2,56,4
36309,2,47,4,5,NA,5,1,51,4
36310,2,2,1,NA,NA,0.8,2,55,4
36311,1,63,3,2,NA,5,2,50,4
36312,1,14,2,NA,7,5,1,49,4
36313,1,19,4,NA,15,2.73,1,53,4
36314,2,26,4,4,NA,0.86,1,44,4
36315,2,2,1,NA,NA,0.18,1,47,4
36316,2,10,1,NA,3,0.65,1,56,4
36317,2,0,2,NA,NA,0.59,1,57,4
36318,1,4,3,NA,NA,0.81,2,49,4
36319,1,65,3,4,NA,2.58,2,50,4
36320,2,10,5,NA,5,0.81,2,48,4
36321,2,22,4,5,NA,1.33,2,56,4
36322,1,17,1,NA,10,2.48,2,55,4
36323,2,50,3,3,NA,1.95,1,45,4
36324,2,4,1,NA,NA,0.55,1,54,4
36325,2,10,1,NA,3,0.68,1,49,4
36326,2,17,3,NA,11,1.87,1,48,4
36327,2,0,2,NA,NA,0.96,2,50,4
36328,1,83,4,4,NA,2.61,1,50,4
36329,2,41,1,4,NA,3.5,2,57,4
36330,1,6,5,NA,0,0.97,1,46,4
36331,2,85,3,2,NA,1.1,1,47,4
36332,2,33,5,5,NA,5,1,46,4
36333,2,79,3,3,NA,1.13,2,44,4
36334,1,10,1,NA,3,1.68,2,56,4
36335,2,46,3,5,NA,5,1,52,4
36336,2,45,3,5,NA,5,2,52,4
36337,1,13,1,NA,6,2.65,2,58,4
36338,1,1,1,NA,NA,1.2,2,46,4
36339,1,70,1,2,NA,0.84,1,55,4
36340,1,63,1,1,NA,1.83,2,54,4
36341,2,6,1,NA,0,0.64,1,56,4
36342,2,41,3,4,NA,2.2,1,53,4
36343,1,48,3,4,NA,1.89,2,57,4
36344,1,36,3,2,NA,3.66,1,48,4
36345,1,4,3,NA,NA,0.99,2,46,4
36346,1,85,3,4,NA,1.22,2,50,4
36347,2,47,3,2,NA,3.1,1,46,4
36348,1,26,1,2,NA,2.3,1,56,4
36349,1,13,4,NA,6,2.05,1,49,4
36350,2,24,3,3,NA,1.82,2,51,4
36351,1,64,4,4,NA,5,2,45,4
36352,1,44,3,4,NA,2.51,1,45,4
36353,1,14,4,NA,6,5,1,52,4
36354,1,70,4,3,NA,1.12,2,58,4
36355,1,1,4,NA,NA,0.99,1,52,4
36356,2,64,3,5,NA,5,1,55,4
36357,1,47,4,4,NA,5,2,49,4
36358,2,47,1,1,NA,2.68,1,58,4
36359,1,12,3,NA,7,3.63,2,48,4
36360,2,6,1,NA,0,0.74,2,53,4
36361,1,9,1,NA,3,5,2,57,4
36362,2,49,4,2,NA,1.72,1,45,4
36363,1,39,3,4,NA,4.22,2,54,4
36364,2,6,1,NA,0,1.31,1,57,4
36365,1,22,3,3,NA,2.09,1,44,4
36366,1,15,1,NA,10,1.6,2,55,4
36367,1,12,4,NA,6,1.01,1,49,4
36368,2,6,1,NA,0,2.8,1,48,4
36369,2,41,1,4,NA,5,2,48,4
36370,2,24,1,4,NA,0.9,2,53,4
36371,2,0,5,NA,NA,0.41,1,46,4
36372,1,5,3,NA,NA,2.35,2,50,4
36373,1,69,3,2,NA,1.44,2,44,4
36374,1,21,4,3,NA,4,2,45,4
36375,2,19,1,NA,14,2.11,1,53,4
36376,1,4,4,NA,NA,3.42,2,54,4
36377,1,12,1,NA,6,1.68,1,48,4
36378,1,14,3,NA,8,2.44,1,46,4
36379,2,58,1,3,NA,3.73,1,54,4
36380,1,10,1,NA,3,0.99,2,54,4
36381,1,13,3,NA,6,1.74,2,52,4
36382,2,2,4,NA,NA,1.95,1,57,4
36383,2,4,4,NA,NA,0.51,2,45,4
36384,2,8,3,NA,2,3.73,2,48,4
36385,2,0,4,NA,NA,NA,1,48,4
36386,1,15,3,NA,8,5,2,53,4
36387,2,17,2,NA,10,0.12,1,45,4
36388,1,6,4,NA,0,1.11,2,50,4
36389,2,49,3,4,NA,5,2,52,4
36390,1,67,4,2,NA,0.48,1,50,4
36391,2,24,4,2,NA,2.5,2,52,4
36392,2,13,1,NA,7,5,2,57,4
36393,2,2,4,NA,NA,0.04,1,45,4
36394,2,54,3,5,NA,5,1,57,4
36395,1,4,3,NA,NA,4.27,2,47,4
36396,1,31,4,3,NA,0.07,2,52,4
36397,1,7,3,NA,0,3.51,1,44,4
36398,1,63,3,1,NA,1.35,2,52,4
36399,1,0,4,NA,NA,2.14,2,50,4
36400,2,41,4,2,NA,0.31,1,52,4
36401,1,66,3,5,NA,5,2,53,4
36402,1,0,3,NA,NA,0.93,1,48,4
36403,1,16,1,NA,8,1.34,2,54,4
36404,2,13,3,NA,7,5,2,48,4
36405,1,54,4,5,NA,2.27,2,45,4
36406,1,18,3,NA,11,NA,1,53,4
36407,1,80,3,2,NA,1.56,1,52,4
36408,1,42,1,4,NA,0.51,2,54,4
36409,1,61,4,4,NA,5,1,44,4
36410,1,1,4,NA,NA,0.44,1,52,4
36411,1,5,1,NA,NA,0.86,2,55,4
36412,1,19,4,NA,15,0.1,1,49,4
36413,1,5,1,NA,NA,1.33,1,57,4
36414,1,80,3,1,NA,2.27,2,46,4
36415,2,85,3,3,NA,1.43,2,46,4
36416,2,24,3,4,NA,4.17,2,46,4
36417,2,5,5,NA,NA,2.5,2,45,4
36418,1,23,2,2,NA,1.29,1,47,4
36419,2,35,3,5,NA,5,2,45,4
36420,2,16,3,NA,10,2.65,2,48,4
36421,2,24,4,2,NA,0,2,49,4
36422,1,12,4,NA,4,2.65,1,49,4
36423,1,12,4,NA,7,1.55,1,52,4
36424,2,24,4,3,NA,2.75,2,51,4
36425,2,0,1,NA,NA,0.37,1,47,4
36426,2,18,1,NA,12,0.32,2,49,4
36427,2,53,3,5,NA,3.74,1,46,4
36428,1,45,4,4,NA,2.99,2,56,4
36429,2,9,4,NA,3,3.35,1,55,4
36430,2,2,1,NA,NA,0.86,2,55,4
36431,2,1,4,NA,NA,0.99,2,48,4
36432,2,84,3,3,NA,1.32,2,44,4
36433,1,12,1,NA,5,2.12,1,56,4
36434,2,13,4,NA,7,1.35,2,51,4
36435,1,0,2,NA,NA,0.96,2,50,4
36436,2,49,4,5,NA,5,1,51,4
36437,2,50,4,1,NA,1.25,1,56,4
36438,2,35,5,5,NA,5,1,44,4
36439,1,6,3,NA,0,5,2,47,4
36440,2,65,3,3,NA,1.02,2,46,4
36441,2,12,1,NA,6,0.8,1,58,4
36442,1,65,4,1,NA,2.66,2,52,4
36443,1,13,1,NA,6,1.92,2,56,4
36444,2,22,3,4,NA,1.37,2,52,4
36445,2,1,3,NA,NA,0.95,2,44,4
36446,2,56,4,3,NA,1.66,2,53,4
36447,1,5,3,NA,NA,1.93,1,44,4
36448,2,1,1,NA,NA,NA,2,57,4
36449,1,18,4,NA,11,1.81,2,45,4
36450,1,3,4,NA,NA,2.08,1,56,4
36451,2,65,4,2,NA,5,1,48,4
36452,2,19,3,NA,15,1.33,1,48,4
36453,2,1,4,NA,NA,1.07,2,49,4
36454,2,24,3,5,NA,5,2,47,4
36455,2,4,1,NA,NA,2.65,1,56,4
36456,2,8,3,NA,2,1,2,44,4
36457,2,14,4,NA,8,0.87,1,49,4
36458,1,54,3,3,NA,1.04,1,44,4
36459,1,9,1,NA,3,0.31,1,56,4
36460,2,14,4,NA,8,3.42,2,48,4
36461,2,20,3,3,NA,0.78,2,44,4
36462,2,60,3,5,NA,5,2,48,4
36463,1,6,3,NA,1,2.58,2,47,4
36464,1,59,4,3,NA,0.48,2,51,4
36465,2,32,1,3,NA,1.28,1,56,4
36466,2,21,3,2,NA,0.25,1,47,4
36467,1,9,1,NA,3,2.21,1,54,4
36468,1,43,3,5,NA,5,1,46,4
36469,1,53,4,1,NA,0.91,2,51,4
36470,2,15,3,NA,9,1.91,1,46,4
36471,2,3,1,NA,NA,0.3,2,54,4
36472,2,82,3,2,NA,1.33,2,46,4
36473,2,3,4,NA,NA,0.83,1,49,4
36474,2,24,5,3,NA,2.61,2,52,4
36475,2,33,5,5,NA,5,1,58,4
36476,2,5,1,NA,NA,0.74,2,53,4
36477,2,5,4,NA,NA,1.96,1,48,4
36478,1,67,4,1,NA,1.11,1,50,4
36479,2,9,4,NA,4,0.76,2,45,4
36480,1,15,1,NA,9,3.63,2,53,4
36481,1,39,3,4,NA,2.41,2,47,4
36482,1,78,4,4,NA,NA,1,47,4
36483,2,50,3,4,NA,3.12,1,48,4
36484,1,85,3,3,NA,2.39,2,54,4
36485,1,1,5,NA,NA,0.12,1,45,4
36486,2,34,5,1,NA,1.12,2,54,4
36487,1,81,3,1,NA,1.89,2,46,4
36488,1,1,1,NA,NA,2.08,2,54,4
36489,2,17,1,NA,10,5,2,53,4
36490,1,7,3,NA,1,0.97,2,47,4
36491,1,0,3,NA,NA,0,2,44,4
36492,2,6,3,NA,0,4.5,2,44,4
36493,2,47,2,3,NA,1.62,1,53,4
36494,1,72,3,1,NA,0.78,2,49,4
36495,1,5,3,NA,NA,5,2,52,4
36496,2,31,4,4,NA,1.52,2,49,4
36497,2,13,3,NA,7,5,1,54,4
36498,1,26,1,4,NA,5,1,46,4
36499,1,54,3,2,NA,5,1,58,4
36500,2,12,4,NA,7,4.97,1,46,4
36501,1,2,1,NA,NA,3.5,2,54,4
36502,1,54,1,2,NA,1.18,1,55,4
36503,2,52,3,4,NA,2.74,1,54,4
36504,2,18,1,NA,12,0.6,2,58,4
36505,2,2,3,NA,NA,1.2,2,49,4
36506,1,62,1,4,NA,0.68,1,48,4
36507,2,14,1,NA,7,0.56,2,55,4
36508,1,0,4,NA,NA,1.04,1,50,4
36509,1,49,1,4,NA,4.68,1,53,4
36510,1,1,4,NA,NA,NA,1,44,4
36511,1,15,1,NA,8,1.68,2,56,4
36512,1,13,4,NA,6,4.2,1,51,4
36513,2,4,1,NA,NA,2.18,1,57,4
36514,2,17,3,NA,11,5,2,55,4
36515,2,44,3,5,NA,2.65,2,48,4
36516,2,12,2,NA,7,1.5,2,45,4
36517,2,26,4,4,NA,1.24,1,51,4
36518,1,63,3,2,NA,4.9,2,55,4
36519,2,67,3,5,NA,5,2,54,4
36520,1,33,3,5,NA,5,1,57,4
36521,1,32,1,4,NA,1.49,1,58,4
36522,2,18,4,NA,11,2.61,2,51,4
36523,2,45,3,1,NA,1.2,1,46,4
36524,1,18,1,NA,11,0.83,2,54,4
36525,1,42,3,5,NA,1.02,2,56,4
36526,1,0,4,NA,NA,0.93,1,44,4
36527,1,19,1,NA,12,4.27,2,55,4
36528,1,78,1,4,NA,1.09,1,55,4
36529,2,15,4,NA,8,0.73,1,47,4
36530,2,26,3,4,NA,3.06,2,56,4
36531,1,17,1,NA,11,1.6,2,57,4
36532,2,26,3,5,NA,4.7,1,48,4
36533,2,6,4,NA,0,0.84,1,47,4
36534,2,45,5,3,NA,0.85,1,47,4
36535,1,17,4,NA,10,5,2,56,4
36536,2,19,3,NA,15,4.06,2,50,4
36537,1,31,1,5,NA,1.5,2,44,4
36538,2,43,1,5,NA,5,1,53,4
36539,1,62,3,2,NA,4.39,1,48,4
36540,1,21,4,4,NA,0.61,2,45,4
36541,2,3,3,NA,NA,2.49,1,49,4
36542,2,1,4,NA,NA,1.24,1,51,4
36543,2,2,1,NA,NA,NA,1,56,4
36544,1,14,4,NA,8,2.21,1,51,4
36545,1,26,1,2,NA,0.87,1,53,4
36546,1,9,3,NA,2,2.56,2,46,4
36547,1,4,1,NA,NA,0.93,1,53,4
36548,2,77,3,3,NA,1.04,1,47,4
36549,1,36,3,3,NA,4.18,1,48,4
36550,2,25,3,5,NA,3.57,2,54,4
36551,2,13,3,NA,7,0.51,2,53,4
36552,2,15,4,NA,9,3.88,1,44,4
36553,1,7,1,NA,1,2.07,1,56,4
36554,1,44,4,4,NA,4.13,1,50,4
36555,2,78,1,1,NA,1.08,1,48,4
36556,1,46,1,1,NA,1.66,2,57,4
36557,2,11,4,NA,3,0.97,2,54,4
36558,2,15,2,NA,8,1.71,2,49,4
36559,1,85,3,1,NA,NA,1,45,4
36560,2,18,4,NA,15,0.42,1,49,4
36561,1,13,1,NA,6,5,2,53,4
36562,2,21,1,3,NA,0.55,2,56,4
36563,2,14,4,NA,8,NA,2,54,4
36564,1,8,4,NA,1,1.49,1,52,4
36565,2,10,1,NA,3,0.14,1,57,4
36566,1,4,3,NA,NA,0.05,2,46,4
36567,1,0,2,NA,NA,NA,1,52,4
36568,2,10,3,NA,4,4.52,2,49,4
36569,2,82,3,4,NA,NA,1,47,4
36570,1,60,1,1,NA,0.74,2,53,4
36571,1,26,3,4,NA,3.88,2,53,4
36572,1,10,1,NA,4,1,1,58,4
36573,2,1,1,NA,NA,0.97,1,46,4
36574,2,2,4,NA,NA,0.36,2,53,4
36575,1,35,3,2,NA,2.6,2,54,4
36576,2,24,3,4,NA,4.08,2,54,4
36577,1,34,4,4,NA,1.52,1,44,4
36578,1,1,3,NA,NA,2.49,1,57,4
36579,1,7,1,NA,0,1.49,1,56,4
36580,1,6,3,NA,0,0.95,2,44,4
36581,2,16,1,NA,9,0.66,1,57,4
36582,2,61,4,2,NA,0.34,2,51,4
36583,1,32,1,4,NA,4.08,2,48,4
36584,2,6,1,NA,0,1.39,1,55,4
36585,2,13,4,NA,6,3.42,2,54,4
36586,1,76,4,1,NA,NA,2,53,4
36587,2,36,3,4,NA,3.42,2,50,4
36588,2,1,3,NA,NA,1.5,2,46,4
36589,2,11,3,NA,5,2.2,1,53,4
36590,1,60,2,4,NA,2.61,1,55,4
36591,2,1,3,NA,NA,3.36,1,44,4
36592,2,26,3,3,NA,1.95,1,46,4
36593,1,18,1,NA,15,3.5,2,57,4
36594,1,1,3,NA,NA,0.95,2,48,4
36595,2,8,4,NA,2,0.53,1,45,4
36596,2,9,5,NA,2,5,2,47,4
36597,2,9,1,NA,3,1.19,2,58,4
36598,2,33,4,3,NA,2.87,1,50,4
36599,2,0,3,NA,NA,0.69,1,53,4
36600,2,33,3,5,NA,5,2,52,4
36601,2,46,3,5,NA,5,1,55,4
36602,2,3,3,NA,NA,1.5,2,46,4
36603,1,12,4,NA,5,1.03,1,49,4
36604,2,19,1,NA,13,0,2,56,4
36605,2,10,1,NA,4,2.69,2,58,4
36606,1,85,3,1,NA,0.91,2,47,4
36607,1,24,3,3,NA,5,2,53,4
36608,1,19,3,NA,13,3.61,2,57,4
36609,2,4,3,NA,NA,4.25,2,47,4
36610,2,4,4,NA,NA,0.39,2,45,4
36611,1,5,1,NA,NA,2.13,1,58,4
36612,2,13,3,NA,7,NA,1,56,4
36613,1,1,1,NA,NA,2.24,2,57,4
36614,1,62,1,1,NA,0.55,1,58,4
36615,2,10,3,NA,3,4.27,2,47,4
36616,1,5,3,NA,NA,0.84,2,51,4
36617,1,68,3,3,NA,2.03,1,49,4
36618,2,15,4,NA,9,0.91,1,49,4
36619,1,8,4,NA,2,0.18,1,56,4
36620,2,24,4,2,NA,NA,1,52,4
36621,2,17,5,NA,11,5,2,48,4
36622,2,12,1,NA,5,0.58,2,58,4
36623,2,6,5,NA,0,5,2,49,4
36624,1,1,4,NA,NA,0,2,56,4
36625,2,36,1,2,NA,0.12,1,53,4
36626,2,9,4,NA,2,1.81,2,53,4
36627,2,29,3,5,NA,3.61,2,47,4
36628,2,42,4,5,NA,5,1,51,4
36629,1,85,3,4,NA,NA,2,44,4
36630,1,10,3,NA,4,5,1,45,4
36631,1,76,3,3,NA,2.92,1,47,4
36632,1,38,3,4,NA,1.16,1,50,4
36633,1,11,4,NA,6,0.99,2,48,4
36634,2,61,3,5,NA,5,2,46,4
36635,1,6,1,NA,0,2.48,2,55,4
36636,1,16,1,NA,10,3.11,1,56,4
36637,2,13,4,NA,7,4,2,45,4
36638,2,64,4,2,NA,NA,1,44,4
36639,1,27,4,4,NA,0.88,1,55,4
36640,2,6,1,NA,0,0.19,1,48,4
36641,1,2,1,NA,NA,1.99,1,57,4
36642,1,84,3,1,NA,1.52,2,46,4
36643,1,0,3,NA,NA,1.5,2,44,4
36644,1,80,3,2,NA,1.17,1,55,4
36645,2,58,3,2,NA,1.89,2,50,4
36646,2,66,3,2,NA,1.45,2,49,4
36647,1,75,4,3,NA,5,1,51,4
36648,1,17,4,NA,13,3.8,2,52,4
36649,2,69,1,3,NA,3.01,2,54,4
36650,2,36,1,1,NA,0.88,1,53,4
36651,1,31,1,1,NA,1.04,1,57,4
36652,2,38,3,5,NA,5,1,45,4
36653,2,49,3,5,NA,5,1,45,4
36654,1,9,1,NA,4,2.51,1,55,4
36655,2,48,4,3,NA,0.67,1,51,4
36656,2,13,1,NA,8,0,1,48,4
36657,1,1,4,NA,NA,5,2,48,4
36658,1,3,5,NA,NA,3.25,1,46,4
36659,1,0,4,NA,NA,1.43,1,49,4
36660,1,7,1,NA,1,1.39,1,54,4
36661,2,14,4,NA,8,0.12,1,55,4
36662,2,15,1,NA,9,0.95,2,58,4
36663,1,55,4,4,NA,0.84,1,55,4
36664,1,10,1,NA,4,1.71,2,54,4
36665,2,0,3,NA,NA,2.94,1,46,4
36666,2,20,3,3,NA,5,2,44,4
36667,1,31,5,5,NA,4.97,1,52,4
36668,1,16,4,NA,11,3.5,2,44,4
36669,2,4,3,NA,NA,2.26,1,45,4
36670,2,52,4,4,NA,0.84,1,49,4
36671,1,12,1,NA,5,NA,2,58,4
36672,2,19,3,NA,15,5,1,44,4
36673,2,13,5,NA,6,5,1,50,4
36674,1,43,3,2,NA,3.73,1,57,4
36675,2,43,3,3,NA,2.04,2,44,4
36676,2,43,1,1,NA,NA,1,56,4
36677,1,1,4,NA,NA,0.04,1,45,4
36678,1,24,3,5,NA,2.09,1,54,4
36679,1,0,3,NA,NA,0.6,2,49,4
36680,1,5,4,NA,NA,1.11,1,44,4
36681,2,85,3,3,NA,1.53,2,46,4
36682,2,1,3,NA,NA,2.56,2,49,4
36683,2,1,3,NA,NA,2.09,1,46,4
36684,2,9,1,NA,3,0.4,2,55,4
36685,2,19,4,NA,13,0.25,1,49,4
36686,1,62,4,2,NA,1.41,1,49,4
36687,2,32,3,5,NA,3.73,1,44,4
36688,1,12,4,NA,6,4,2,45,4
36689,1,16,3,NA,10,1.51,2,44,4
36690,2,85,3,1,NA,1.36,2,51,4
36691,1,82,3,5,NA,5,2,56,4
36692,2,4,1,NA,NA,1.86,1,56,4
36693,2,0,1,NA,NA,0.58,1,57,4
36694,2,32,3,5,NA,5,2,52,4
36695,1,13,4,NA,7,0.69,1,51,4
36696,1,2,1,NA,NA,1.31,1,53,4
36697,1,81,3,5,NA,5,1,56,4
36698,1,27,4,4,NA,4.59,2,45,4
36699,1,66,1,3,NA,NA,2,57,4
36700,1,32,2,4,NA,0.43,2,45,4
36701,1,13,1,NA,7,0.83,2,49,4
36702,1,27,4,3,NA,2.65,1,51,4
36703,1,53,3,3,NA,1.02,2,46,4
36704,1,12,3,NA,6,2.26,1,45,4
36705,1,36,1,4,NA,1.25,1,52,4
36706,2,13,3,NA,6,2.99,2,46,4
36707,1,23,3,4,NA,4.59,2,44,4
36708,1,40,3,5,NA,5,2,47,4
36709,1,1,1,NA,NA,2.25,2,55,4
36710,2,12,1,NA,6,5,2,53,4
36711,2,16,3,NA,10,5,1,54,4
36712,1,2,3,NA,NA,2.9,1,49,4
36713,2,70,3,4,NA,5,2,48,4
36714,1,43,4,4,NA,3.64,2,55,4
36715,2,3,4,NA,NA,NA,2,45,4
36716,2,18,4,NA,11,4.33,2,48,4
36717,2,17,3,NA,11,1.22,1,47,4
36718,2,30,5,4,NA,5,2,54,4
36719,1,69,3,1,NA,NA,2,44,4
36720,2,47,5,1,NA,0.88,1,45,4
36721,1,17,4,NA,10,1.21,1,51,4
36722,1,1,3,NA,NA,5,1,54,4
36723,1,36,1,5,NA,1.71,2,54,4
36724,1,0,2,NA,NA,0.41,1,57,4
36725,2,69,3,3,NA,2.51,1,54,4
36726,2,12,3,NA,6,2.8,2,46,4
36727,1,13,3,NA,7,2.71,1,47,4
36728,2,69,3,4,NA,2.27,2,50,4
36729,2,85,3,4,NA,2.81,2,46,4
36730,2,18,3,NA,13,4.46,2,48,4
36731,2,85,3,4,NA,3.13,1,45,4
36732,2,72,3,4,NA,5,2,52,4
36733,2,7,1,NA,2,1.5,2,44,4
36734,1,0,3,NA,NA,3.92,2,46,4
36735,2,10,1,NA,4,0.94,2,49,4
36736,2,76,3,2,NA,2.35,2,46,4
36737,1,5,1,NA,NA,1.81,2,58,4
36738,1,15,1,NA,8,NA,2,56,4
36739,2,62,1,4,NA,2.76,2,58,4
36740,2,12,2,NA,5,1.16,1,53,4
36741,1,21,3,3,NA,5,1,51,4
36742,2,12,5,NA,6,5,2,48,4
36743,2,30,4,3,NA,4.67,2,53,4
36744,1,4,4,NA,NA,0.46,1,45,4
36745,2,17,3,NA,14,1.2,2,44,4
36746,2,59,4,4,NA,4.18,2,53,4
36747,2,64,1,1,NA,0.65,1,47,4
36748,2,0,3,NA,NA,3.36,1,54,4
36749,2,50,3,3,NA,2.94,1,46,4
36750,1,12,5,NA,5,0.41,1,46,4
36751,1,64,1,1,NA,1.27,2,58,4
36752,2,32,5,5,NA,5,2,48,4
36753,2,59,1,3,NA,2.57,1,48,4
36754,2,50,4,4,NA,1.33,2,58,4
36755,2,12,4,NA,6,0.2,1,49,4
36756,2,17,4,NA,11,5,1,48,4
36757,2,85,3,3,NA,NA,1,45,4
36758,1,12,4,NA,5,0.79,2,54,4
36759,1,8,3,NA,1,5,2,54,4
36760,2,54,3,3,NA,3.73,1,49,4
36761,1,43,3,5,NA,4.49,1,53,4
36762,2,37,2,3,NA,4.04,2,58,4
36763,1,18,1,NA,13,0.79,1,58,4
36764,2,17,1,NA,11,1.04,1,57,4
36765,2,72,3,1,NA,2.33,2,49,4
36766,2,4,1,NA,NA,0.57,1,50,4
36767,1,60,4,2,NA,1.25,1,50,4
36768,1,0,3,NA,NA,1.2,2,57,4
36769,1,0,3,NA,NA,3.32,1,44,4
36770,2,5,4,NA,NA,1.81,2,53,4
36771,2,19,2,NA,15,1.02,2,48,4
36772,2,34,3,4,NA,4.16,1,44,4
36773,2,54,3,4,NA,4.68,1,50,4
36774,1,9,3,NA,2,5,2,44,4
36775,2,14,4,NA,8,0.36,1,52,4
36776,1,69,3,2,NA,1.69,2,46,4
36777,1,13,1,NA,6,0.35,1,50,4
36778,1,5,3,NA,NA,1.17,1,46,4
36779,2,53,1,1,NA,0.72,2,53,4
36780,1,0,1,NA,NA,0.39,2,53,4
36781,1,0,1,NA,NA,2.24,2,57,4
36782,1,14,3,NA,8,2.56,2,50,4
36783,2,35,4,3,NA,1.81,1,49,4
36784,2,25,5,5,NA,4.52,1,47,4
36785,2,5,2,NA,NA,1.81,2,54,4
36786,2,23,3,4,NA,1.5,2,46,4
36787,1,32,1,1,NA,0.85,1,52,4
36788,1,85,5,5,NA,0.91,1,58,4
36789,1,5,2,NA,NA,0.8,1,51,4
36790,1,16,3,NA,10,2.14,1,46,4
36791,1,75,4,3,NA,0.96,2,46,4
36792,1,25,1,1,NA,0.85,1,57,4
36793,1,22,4,4,NA,2.55,2,48,4
36794,2,37,5,4,NA,3,2,46,4
36795,2,69,4,3,NA,0.73,1,47,4
36796,1,23,3,2,NA,NA,1,53,4
36797,1,34,2,2,NA,3.25,2,50,4
36798,2,51,4,3,NA,5,1,51,4
36799,2,26,3,5,NA,5,1,47,4
36800,2,46,4,4,NA,NA,2,53,4
36801,2,46,3,5,NA,5,1,55,4
36802,2,23,3,2,NA,1,2,57,4
36803,2,2,2,NA,NA,3.72,2,45,4
36804,2,20,3,4,NA,1.21,2,55,4
36805,2,6,1,NA,0,1,1,58,4
36806,1,58,3,3,NA,3.1,1,54,4
36807,2,1,3,NA,NA,5,1,50,4
36808,2,41,4,4,NA,2.65,2,45,4
36809,1,78,3,4,NA,2.12,1,46,4
36810,2,25,4,4,NA,5,2,53,4
36811,1,14,1,NA,8,0.67,2,58,4
36812,2,13,4,NA,7,1.31,1,47,4
36813,1,25,3,3,NA,2.84,1,50,4
36814,1,28,3,4,NA,2.09,1,57,4
36815,1,42,3,4,NA,0.84,1,46,4
36816,2,10,3,NA,4,5,1,49,4
36817,2,19,4,NA,13,0.84,1,48,4
36818,2,35,2,3,NA,1.16,2,52,4
36819,1,39,4,3,NA,2.09,1,46,4
36820,1,2,2,NA,NA,0.62,1,50,4
36821,1,15,3,NA,9,4.17,1,46,4
36822,2,2,3,NA,NA,5,1,45,4
36823,2,56,3,3,NA,1.12,2,50,4
36824,2,26,3,2,NA,1.21,1,47,4
36825,2,11,1,NA,6,0.88,1,58,4
36826,2,16,3,NA,10,0.7,1,48,4
36827,2,83,3,2,NA,1.89,2,50,4
36828,2,17,4,NA,11,0.7,2,49,4
36829,1,0,3,NA,NA,0.23,1,49,4
36830,1,60,4,5,NA,5,2,51,4
36831,1,85,1,1,NA,2.07,1,57,4
36832,2,77,3,5,NA,2.2,2,46,4
36833,2,2,1,NA,NA,NA,2,46,4
36834,1,8,4,NA,1,1.11,1,44,4
36835,2,16,3,NA,10,4.55,1,48,4
36836,1,2,1,NA,NA,NA,2,54,4
36837,2,6,5,NA,0,1.19,1,45,4
36838,1,69,3,3,NA,2.61,1,49,4
36839,1,40,3,5,NA,1.14,1,45,4
36840,1,19,4,NA,15,3.13,1,52,4
36841,1,17,4,NA,10,2.21,1,52,4
36842,1,14,4,NA,8,1.15,2,51,4
36843,1,81,3,1,NA,1.33,2,46,4
36844,1,8,3,NA,1,1.39,2,53,4
36845,2,51,1,2,NA,NA,2,54,4
36846,1,0,1,NA,NA,5,1,56,4
36847,1,66,4,2,NA,4.97,1,49,4
36848,1,3,1,NA,NA,4.75,2,54,4
36849,1,80,3,5,NA,1.25,1,45,4
36850,2,35,3,3,NA,2.8,1,55,4
36851,1,35,3,3,NA,3,2,46,4
36852,1,1,4,NA,NA,1.86,1,51,4
36853,1,65,4,4,NA,1.06,2,49,4
36854,2,5,1,NA,NA,NA,1,48,4
36855,1,9,1,NA,2,0.67,2,58,4
36856,1,0,4,NA,NA,0.86,1,51,4
36857,2,51,3,4,NA,0.95,2,44,4
36858,1,18,3,NA,15,5,2,58,4
36859,2,17,3,NA,11,5,2,53,4
36860,1,15,4,NA,10,4.52,2,45,4
36861,2,33,1,4,NA,1.25,2,54,4
36862,2,13,1,NA,7,1.55,1,56,4
36863,2,23,2,4,NA,1.62,1,53,4
36864,1,18,1,NA,10,1.77,1,56,4
36865,1,36,3,2,NA,1.19,1,49,4
36866,1,19,4,NA,15,0.51,2,56,4
36867,1,16,4,NA,9,5,1,55,4
36868,1,43,3,5,NA,5,1,57,4
36869,2,35,3,5,NA,2.86,1,50,4
36870,1,14,5,NA,8,3,2,55,4
36871,2,6,1,NA,0,3.63,2,48,4
36872,1,2,3,NA,NA,1.25,2,55,4
36873,2,51,4,4,NA,2.12,2,45,4
